is_transition,n,mean_ret_fwd1,median_ret_fwd1,std_ret_fwd1,hit_rate_fwd1,sharpe_d_fwd1
true,14087,0.0022899924252087443,4.0141023243567275E-4,0.06019160049860421,0.504152764960602,0.03804504957899977
false,19319,0.0016353420838789946,-1.332053482743234E-4,0.05209105610710016,0.49836948082198873,0.031393913007190744
