feature,weight
ret_1d_w,-2.2034168536656122
zscore_7,-0.0156174520287793
ret_std_7,1.8454621601391925
ret_std_30,-3.4059407638129913
ma_gap_7,-0.28677247869402805
ma_gap_30,0.2041694173161906
