is_transition,n,mean_ret_fwd1,median_ret_fwd1,std_ret_fwd1,hit_rate_fwd1,sharpe_d_fwd1
true,140870,0.002289992425208726,4.0141023243567275E-4,0.06018967767293854,0.504152764960602,0.03804626497008662
false,193190,0.001635342083878987,-1.332053482743234E-4,0.052089842722887685,0.49836948082198873,0.03139464429905903
