is_transition,n,mean_ret_fwd1,median_ret_fwd1,std_ret_fwd1,hit_rate_fwd1,sharpe_d_fwd1
true,14087,0.0022899924252087517,4.0141023243567275E-4,0.0601916004986041,0.504152764960602,0.03804504957899996
false,19319,0.0016353420838789963,-1.3552074162404004E-4,0.052091056107100187,0.49836948082198873,0.031393913007190764
